0.196 0.452789 0.000374588 0.698734 -1.18234
0.197 0.453475 -0.000796211 0.673339 -1.1593
0.198 0.454135 -0.0019441 0.648213 -1.13653
0.199 0.454771 -0.00306935 0.623344 -1.11401
0.2 0.455382 -0.0041722 0.598721 -1.09173
0.201 0.455969 -0.00525289 0.574336 -1.06969
0.202 0.456531 -0.00631165 0.550178 -1.04786
0.203 0.457069 -0.00734869 0.526238 -1.02625
0.204 0.457583 -0.00836422 0.502508 -1.00485
0.205 0.458074 -0.00935845 0.478979 -0.983641
0.206 0.458542 -0.0103316 0.455642 -0.96262
0.207 0.458986 -0.0112838 0.43249 -0.941779
0.208 0.459407 -0.0122152 0.409516 -0.921109
0.209 0.459805 -0.013126 0.38671 -0.900604
0.21 0.46018 -0.0140164 0.364068 -0.880256
0.211 0.460533 -0.0148866 0.341581 -0.860058
0.212 0.460863 -0.0157366 0.319243 -0.840003
0.213 0.461171 -0.0165666 0.297047 -0.820084
0.214 0.461457 -0.0173768 0.274987 -0.800296
0.215 0.461721 -0.0181673 0.253057 -0.780631
0.216 0.461964 -0.0189381 0.231251 -0.761084
0.217 0.462184 -0.0196895 0.209563 -0.741649
0.218 0.462383 -0.0204215 0.187987 -0.72232
0.219 0.46256 -0.0211342 0.166518 -0.703091
0.22 0.462716 -0.0218277 0.14515 -0.683956
0.221 0.46285 -0.0225021 0.123879 -0.664911
0.222 0.462964 -0.0231575 0.102698 -0.64595
0.223 0.463056 -0.023794 0.0816026 -0.627068
0.224 0.463127 -0.0244117 0.0605882 -0.60826
0.225 0.463177 -0.0250106 0.0396497 -0.589521
0.226 0.463206 -0.0255907 0.0187823 -0.570846
0.227 0.463214 -0.0261523 -0.00201876 -0.552229
0.228 0.463202 -0.0266952 -0.0227581 -0.533667
0.229 0.463169 -0.0272196 -0.0434403 -0.515155
0.23 0.463115 -0.0277255 -0.0640698 -0.496688
0.231 0.463041 -0.028213 -0.0846512 -0.478262
0.232 0.462946 -0.0286821 -0.105189 -0.459872
0.233 0.462831 -0.0291328 -0.125687 -0.441513
0.234 0.462695 -0.0295651 -0.14615 -0.423181
0.235 0.462538 -0.0299791 -0.166582 -0.404873
0.236 0.462361 -0.0303749 -0.186988 -0.386583
0.237 0.462164 -0.0307523 -0.207372 -0.368307
0.238 0.461947 -0.0311115 -0.227737 -0.35004
0.239 0.461709 -0.0314524 -0.248088 -0.33178
0.24 0.461451 -0.031775 -0.26843 -0.313521
0.241 0.461172 -0.0320794 -0.288766 -0.295259
0.242 0.460873 -0.0323656 -0.309101 -0.27699
0.243 0.460554 -0.0326334 -0.329438 -0.258709
0.244 0.460214 -0.032883 -0.349783 -0.240413
0.245 0.459854 -0.0331142 -0.370138 -0.222097
0.246 0.459474 -0.0333272 -0.390509 -0.203756
0.247 0.459073 -0.0335217 -0.410899 -0.185388
0.248 0.458652 -0.0336979 -0.431313 -0.166986
0.249 0.45821 -0.0338557 -0.451755 -0.148547
0.25 0.457748 -0.033995 -0.47223 -0.130067
0.251 0.457266 -0.0341158 -0.492741 -0.11154
0.252 0.456763 -0.0342181 -0.513293 -0.092963
0.253 0.456239 -0.0343017 -0.533891 -0.0743309
0.254 0.455695 -0.0343667 -0.554539 -0.0556392
0.255 0.45513 -0.034413 -0.575242 -0.0368833
0.256 0.454545 -0.0344405 -0.596004 -0.0180584
0.257 0.453938 -0.0344491 -0.61683 0.000840282
0.258 0.453311 -0.0344387 -0.637724 0.0198176
0.259 0.452663 -0.0344094 -0.658692 0.0388784
0.26 0.451994 -0.034361 -0.679739 0.0580279
0.261 0.451303 -0.0342933 -0.70087 0.077271
0.262 0.450592 -0.0342064 -0.722089 0.0966132
0.263 0.449859 -0.0341001 -0.743402 0.11606
0.264 0.449105 -0.0339742 -0.764815 0.135616
0.265 0.448329 -0.0338288 -0.786333 0.155288
0.266 0.447532 -0.0336636 -0.807961 0.17508
0.267 0.446713 -0.0334786 -0.829706 0.195
0.268 0.445873 -0.0332736 -0.851573 0.215053
0.269 0.44501 -0.0330484 -0.873569 0.235245
0.27 0.444126 -0.032803 -0.895699 0.255583
0.271 0.443219 -0.0325372 -0.917971 0.276073
0.272 0.44229 -0.0322508 -0.940391 0.296722
0.273 0.441338 -0.0319437 -0.962965 0.317537
0.274 0.440364 -0.0316157 -0.985702 0.338525
0.275 0.439367 -0.0312666 -1.00861 0.359693
0.276 0.438346 -0.0308962 -1.03169 0.38105
0.277 0.437303 -0.0305044 -1.05496 0.402603
0.278 0.436236 -0.030091 -1.07842 0.42436
0.279 0.435146 -0.0296556 -1.10208 0.44633
0.28 0.434032 -0.0291982 -1.12595 0.468522
0.281 0.432894 -0.0287185 -1.15004 0.490944
0.282 0.431732 -0.0282163 -1.17436 0.513607
0.283 0.430545 -0.0276912 -1.19892 0.536521
0.284 0.429334 -0.0271431 -1.22373 0.559694
0.285 0.428098 -0.0265717 -1.24879 0.58314
0.286 0.426836 -0.0259768 -1.27413 0.606867
0.287 0.42555 -0.0253579 -1.29975 0.630889
0.288 0.424237 -0.0247149 -1.32566 0.655218
0.289 0.422898 -0.0240474 -1.35188 0.679865
0.29 0.421533 -0.023355 -1.37842 0.704845
0.291 0.420141 -0.0226376 -1.40529 0.730171
0.292 0.418722 -0.0218946 -1.43251 0.755859
0.293 0.417276 -0.0211257 -1.4601 0.781923
0.294 0.415802 -0.0203306 -1.48806 0.80838
0.295 0.4143 -0.0195088 -1.51642 0.835246
0.296 0.412769 -0.01866 -1.5452 0.86254
